,Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
7426,CSA,Central and South America,MEX,Mexico,1969,Female,Age80_84,[80-84],0,0.0,0.0,0.0
7427,CSA,Central and South America,MEX,Mexico,1969,Female,Age85_over,[85+],0,0.0,0.0,0.0
7428,CSA,Central and South America,MEX,Mexico,1971,Female,Age75_79,[75-79],0,0.0,0.0,0.0
7429,CSA,Central and South America,MEX,Mexico,1971,Female,Age80_84,[80-84],2,0.0223314,0.0,1.85185185
7430,CSA,Central and South America,MEX,Mexico,1974,Female,Age85_over,[85+],3,0.01654442,0.0,4.1238814
7431,CSA,Central and South America,MEX,Mexico,1976,Female,Age75_79,[75-79],1,0.00820277,0.0,0.42216537
7432,CSA,Central and South America,MEX,Mexico,1976,Female,Age80_84,[80-84],0,0.0,0.0,0.0
7433,CSA,Central and South America,MEX,Mexico,1976,Female,Age85_over,[85+],2,0.01005733,0.0,2.49317493
7434,CSA,Central and South America,MEX,Mexico,1999,Female,Age75_79,[75-79],2,0.01019992,0.0,0.39571833
7435,CSA,Central and South America,MEX,Mexico,1999,Female,Age80_84,[80-84],4,0.02279982,0.0,1.31803968
7436,AS,Asia,PHL,Philippines,1993,Female,Age75_79,[75-79],2,0.01787949,0.0,0.90493643
7437,AS,Asia,PHL,Philippines,1997,Female,Age75_79,[75-79],4,0.03025032,0.0,1.59532888
7438,AS,Asia,PHL,Philippines,1998,Female,Age75_79,[75-79],0,0.0,0.0,0.0
7439,AS,Asia,PHL,Philippines,1998,Female,Age85_over,[85+],1,0.00500551,0.0,1.34184961
7440,AS,Asia,PHL,Philippines,1999,Female,Age75_79,[75-79],6,0.04236391,0.0,2.22177787
7441,AS,Asia,PHL,Philippines,1999,Female,Age85_over,[85+],6,0.02905991,0.0,7.85906084
7442,AS,Asia,PHL,Philippines,2000,Female,Age80_84,[80-84],4,0.02800924,0.0,2.80471473
7443,AS,Asia,PHL,Philippines,2002,Female,Age75_79,[75-79],6,0.03673095,0.0,2.14356146
7444,AS,Asia,PHL,Philippines,2003,Female,Age80_84,[80-84],5,0.02948809,0.0,3.01508144
7445,AS,Asia,PHL,Philippines,2006,Female,Age85_over,[85+],2,0.00722048,0.0,1.95381189
7446,AS,Asia,PHL,Philippines,2008,Female,Age80_84,[80-84],3,0.01481116,0.0,1.56629337
7447,AS,Asia,PHL,Philippines,2009,Female,Age75_79,[75-79],3,0.01378613,0.0,0.76174613
7448,AS,Asia,PHL,Philippines,2009,Female,Age85_over,[85+],2,0.00651402,0.0,1.64577899
7449,AS,Asia,PHL,Philippines,2014,Female,Age75_79,[75-79],2,0.00764409,0.0,0.41424849
7450,EU,Europe,POL,Poland,1959,Female,Age85_over,[85+],2,0.02134016,0.0,3.52112676
7451,EU,Europe,POL,Poland,1960,Female,Age80_84,[80-84],4,0.03694809,0.0,4.45434298
7452,EU,Europe,POL,Poland,1962,Female,Age75_79,[75-79],11,0.07192833,0.0,5.36847243
7453,EU,Europe,POL,Poland,1962,Female,Age85_over,[85+],6,0.05500046,0.0,10.2739726
7454,EU,Europe,POL,Poland,1965,Female,Age75_79,[75-79],18,0.11007155,0.0,7.61099366
7455,EU,Europe,POL,Poland,1967,Female,Age80_84,[80-84],7,0.04571578,0.0,5.50747443
7456,EU,Europe,POL,Poland,1969,Female,Age75_79,[75-79],20,0.10719837,0.0,7.54716981
7457,EU,Europe,POL,Poland,1973,Female,Age75_79,[75-79],21,0.09476107,0.0,6.35785649
7458,EU,Europe,POL,Poland,1973,Female,Age85_over,[85+],2,0.01185326,0.0,2.27014756
7459,EU,Europe,LVA,Latvia,2006,Female,Age85_over,[85+],5,0.13017443,0.0,25.48160228
7460,EU,Europe,LVA,Latvia,2009,Female,Age75_79,[75-79],13,0.52,0.0,23.98391233
7461,EU,Europe,LVA,Latvia,2009,Female,Age85_over,[85+],7,0.16912298,0.0,29.03961834
7462,EU,Europe,LVA,Latvia,2010,Female,Age80_84,[80-84],3,0.09077156,0.0,7.30869491
7463,EU,Europe,LVA,Latvia,2012,Female,Age75_79,[75-79],10,0.44130627,0.0,18.4179022
7464,EU,Europe,LVA,Latvia,2013,Female,Age80_84,[80-84],2,0.06557377,0.0,4.87828675
7465,EU,Europe,LVA,Latvia,2014,Female,Age85_over,[85+],7,0.13338415,0.0,21.39625871
7466,EU,Europe,LTU,Lithuania,1981,Female,Age80_84,[80-84],8,0.28663561,0.0,26.31578947
7467,EU,Europe,LTU,Lithuania,1982,Female,Age75_79,[75-79],11,0.41936714,0.0,21.15384615
7468,EU,Europe,LTU,Lithuania,1982,Female,Age85_over,[85+],4,0.11138959,0.0,19.90049751
7469,EU,Europe,LTU,Lithuania,1985,Female,Age80_84,[80-84],6,0.17798873,0.0,17.19197708
7470,EU,Europe,LTU,Lithuania,1986,Female,Age75_79,[75-79],7,0.23956194,0.0,12.65822785
7471,EU,Europe,LTU,Lithuania,1986,Female,Age85_over,[85+],8,0.18095454,0.0,34.48275862
7472,EU,Europe,LTU,Lithuania,1987,Female,Age80_84,[80-84],14,0.41200706,0.0,38.25136612
7473,EU,Europe,LTU,Lithuania,1988,Female,Age75_79,[75-79],12,0.3960396,0.0,21.39037433
7474,EU,Europe,LTU,Lithuania,1989,Female,Age80_84,[80-84],7,0.21419829,0.0,18.57502985
7475,EU,Europe,LTU,Lithuania,1990,Female,Age75_79,[75-79],14,0.47586676,0.0,26.1657789
7476,EU,Europe,LTU,Lithuania,1991,Female,Age80_84,[80-84],6,0.17366136,0.0,15.42495758
7477,EU,Europe,LTU,Lithuania,1992,Female,Age75_79,[75-79],16,0.65762433,0.0,34.07372703
7478,EU,Europe,LTU,Lithuania,1994,Female,Age85_over,[85+],8,0.14144272,0.0,26.63381829
7479,EU,Europe,LTU,Lithuania,2000,Female,Age75_79,[75-79],16,0.54907344,0.0,24.25418385
7480,EU,Europe,LTU,Lithuania,2000,Female,Age85_over,[85+],12,0.22628701,0.0,41.02003145
7481,EU,Europe,LTU,Lithuania,2001,Female,Age80_84,[80-84],9,0.32954962,0.0,28.36074872
7482,CSA,Central and South America,MEX,Mexico,2001,Female,Age85_over,[85+],3,0.00779099,0.0,1.02506279
7483,CSA,Central and South America,MEX,Mexico,2002,Female,Age75_79,[75-79],6,0.02846165,0.0,1.04609258
7484,CSA,Central and South America,MEX,Mexico,2002,Female,Age80_84,[80-84],2,0.00967867,0.0,0.57422093
7485,CSA,Central and South America,MEX,Mexico,2002,Female,Age85_over,[85+],2,0.00500964,0.0,0.65448453
7486,CSA,Central and South America,MEX,Mexico,2005,Female,Age85_over,[85+],2,0.00449246,0.0,0.58803986
7487,CSA,Central and South America,MEX,Mexico,2009,Female,Age75_79,[75-79],5,0.01825017,0.0,0.70940903
7488,CSA,Central and South America,MEX,Mexico,2009,Female,Age80_84,[80-84],0,0.0,0.0,0.0
7489,CSA,Central and South America,MEX,Mexico,2009,Female,Age85_over,[85+],1,0.00200706,0.0,0.24241602
7490,CSA,Central and South America,MEX,Mexico,2011,Female,Age75_79,[75-79],0,0.0,0.0,0.0
7491,CSA,Central and South America,MEX,Mexico,2013,Female,Age85_over,[85+],3,0.005115,0.0,0.61117347
7492,EU,Europe,MDA,Republic of Moldova,1982,Female,Age80_84,[80-84],7,0.29673591,0.0,35.57091316
7493,EU,Europe,MDA,Republic of Moldova,1982,Female,Age85_over,[85+],3,0.13934046,0.0,28.93239464
7494,EU,Europe,MDA,Republic of Moldova,1986,Female,Age80_84,[80-84],4,0.16339869,0.0,18.39841774
7495,EU,Europe,MDA,Republic of Moldova,1986,Female,Age85_over,[85+],1,0.04093328,0.0,8.81756459
7496,EU,Europe,MDA,Republic of Moldova,1988,Female,Age80_84,[80-84],5,0.20433183,0.0,22.66032178
7497,EU,Europe,MDA,Republic of Moldova,1988,Female,Age85_over,[85+],3,0.11156564,0.0,23.63879915
7498,EU,Europe,MDA,Republic of Moldova,1990,Female,Age80_84,[80-84],2,0.07087172,0.0,8.56898029
7499,EU,Europe,MDA,Republic of Moldova,1990,Female,Age85_over,[85+],3,0.10305737,0.0,22.67402313
7500,EU,Europe,MDA,Republic of Moldova,1993,Female,Age75_79,[75-79],4,0.13262599,0.0,11.26824046
7501,EU,Europe,MDA,Republic of Moldova,1993,Female,Age80_84,[80-84],3,0.08831322,0.0,11.04158999
7502,EU,Europe,MDA,Republic of Moldova,1993,Female,Age85_over,[85+],3,0.09239298,0.0,24.25614489
7503,EU,Europe,POL,Poland,1976,Female,Age75_79,[75-79],22,0.08827188,0.0,5.64681725
7504,EU,Europe,POL,Poland,1976,Female,Age85_over,[85+],3,0.01526252,0.0,2.74473925
7505,EU,Europe,POL,Poland,1978,Female,Age80_84,[80-84],14,0.05703345,0.0,6.49953575
7506,EU,Europe,POL,Poland,1979,Female,Age75_79,[75-79],21,0.07710383,0.0,4.64910339
7507,EU,Europe,POL,Poland,1979,Female,Age85_over,[85+],2,0.00928031,0.0,1.67504188
7508,EU,Europe,POL,Poland,1985,Female,Age85_over,[85+],11,0.0327693,0.0,7.35294118
7509,EU,Europe,POL,Poland,1989,Female,Age75_79,[75-79],42,0.13377074,0.0,7.98934754
7510,EU,Europe,POL,Poland,1990,Female,Age80_84,[80-84],27,0.07795583,0.0,8.05729633
7511,EU,Europe,POL,Poland,1991,Female,Age75_79,[75-79],27,0.09154715,0.0,5.65681961
7512,EU,Europe,POL,Poland,1991,Female,Age85_over,[85+],13,0.03210114,0.0,6.36942675
7513,EU,Europe,POL,Poland,1992,Female,Age80_84,[80-84],28,0.07855239,0.0,8.07381776
7514,EU,Europe,POL,Poland,2001,Female,Age75_79,[75-79],26,0.0845611,0.0,4.00927067
7515,EU,Europe,POL,Poland,2001,Female,Age85_over,[85+],13,0.02837313,0.0,5.09847908
7516,EU,Europe,POL,Poland,2004,Female,Age75_79,[75-79],40,0.13629084,0.0,5.80763937
7517,EU,Europe,POL,Poland,2005,Female,Age80_84,[80-84],25,0.07173395,0.0,5.51162181
7518,EU,Europe,POL,Poland,2006,Female,Age85_over,[85+],17,0.03829001,0.0,6.34704918
7519,EU,Europe,POL,Poland,2008,Female,Age80_84,[80-84],29,0.07930214,0.0,5.70400165
7520,EU,Europe,POL,Poland,2009,Female,Age75_79,[75-79],51,0.18256667,0.0,6.99358236
7521,EU,Europe,POL,Poland,2009,Female,Age85_over,[85+],18,0.03317789,0.0,5.29807562
7522,EU,Europe,POL,Poland,2012,Female,Age75_79,[75-79],44,0.17820258,0.0,6.11202792
7523,EU,Europe,POL,Poland,2012,Female,Age85_over,[85+],28,0.04520285,0.0,6.62265753
7524,EU,Europe,POL,Poland,2013,Female,Age80_84,[80-84],31,0.08490127,0.0,5.40931973
7525,EU,Europe,PRT,Portugal,1955,Female,Age85_over,[85+],1,0.01884659,0.0,4.46428571
7526,EU,Europe,LTU,Lithuania,2003,Female,Age75_79,[75-79],23,0.68087626,0.0,30.40598601
7527,EU,Europe,LTU,Lithuania,2004,Female,Age80_84,[80-84],10,0.27540622,0.0,21.76894442
7528,EU,Europe,LTU,Lithuania,2005,Female,Age85_over,[85+],9,0.17398028,0.0,33.23608701
7529,EU,Europe,LTU,Lithuania,2008,Female,Age75_79,[75-79],10,0.30066146,0.0,12.52944419
7530,EU,Europe,LTU,Lithuania,2008,Female,Age85_over,[85+],11,0.19625335,0.0,33.55192924
7531,EU,Europe,LTU,Lithuania,2011,Female,Age75_79,[75-79],15,0.5011694,0.0,18.80594769
7532,EU,Europe,LTU,Lithuania,2012,Female,Age80_84,[80-84],10,0.23685457,0.0,16.59530685
7533,EU,Europe,LTU,Lithuania,2013,Female,Age85_over,[85+],21,0.28520983,0.0,46.2331029
7534,EU,Europe,LUX,Luxembourg,1968,Female,Age75_79,[75-79],0,0.0,0.0,0.0
7535,EU,Europe,LUX,Luxembourg,1968,Female,Age85_over,[85+],0,0.0,0.0,0.0
7536,EU,Europe,LUX,Luxembourg,1970,Female,Age80_84,[80-84],0,0.0,0.0,0.0
7537,EU,Europe,LUX,Luxembourg,1971,Female,Age80_84,[80-84],0,0.0,0.0,0.0
7538,EU,Europe,LUX,Luxembourg,1972,Female,Age80_84,[80-84],1,0.35087719,0.0,40.0
7539,EU,Europe,LUX,Luxembourg,1973,Female,Age80_84,[80-84],0,0.0,0.0,0.0
7540,EU,Europe,LUX,Luxembourg,1976,Female,Age85_over,[85+],0,0.0,0.0,0.0
7541,EU,Europe,LUX,Luxembourg,1977,Female,Age75_79,[75-79],0,0.0,0.0,0.0
7542,EU,Europe,LUX,Luxembourg,1977,Female,Age85_over,[85+],0,0.0,0.0,0.0
7543,EU,Europe,LUX,Luxembourg,1978,Female,Age75_79,[75-79],0,0.0,0.0,0.0
7544,EU,Europe,LUX,Luxembourg,1980,Female,Age75_79,[75-79],0,0.0,0.0,0.0
7545,EU,Europe,LUX,Luxembourg,1982,Female,Age75_79,[75-79],0,0.0,0.0,0.0
7546,EU,Europe,LUX,Luxembourg,1984,Female,Age75_79,[75-79],1,0.2739726,0.0,14.28571429
7547,EU,Europe,LUX,Luxembourg,1986,Female,Age75_79,[75-79],1,0.28653295,0.0,14.08450704
7548,EU,Europe,LUX,Luxembourg,1987,Female,Age80_84,[80-84],2,0.4784689,0.0,41.66666667
7549,EU,Europe,LUX,Luxembourg,1988,Female,Age75_79,[75-79],0,0.0,0.0,0.0
7550,EU,Europe,LUX,Luxembourg,1989,Female,Age80_84,[80-84],2,0.45351474,0.0,36.36363636
7551,EU,Europe,LUX,Luxembourg,1990,Female,Age75_79,[75-79],1,0.33557047,0.0,13.88888889
7552,EU,Europe,LUX,Luxembourg,1991,Female,Age80_84,[80-84],1,0.24213075,0.0,18.51851852
7553,EU,Europe,LUX,Luxembourg,1992,Female,Age75_79,[75-79],3,1.02739726,0.0,45.45454546
7554,EU,Europe,LUX,Luxembourg,1993,Female,Age80_84,[80-84],1,0.2293578,0.0,18.18181818
7555,EU,Europe,LUX,Luxembourg,1994,Female,Age75_79,[75-79],0,0.0,0.0,0.0
7556,EU,Europe,LUX,Luxembourg,1994,Female,Age85_over,[85+],1,0.16611296,0.0,25.0
7557,EU,Europe,LUX,Luxembourg,1995,Female,Age80_84,[80-84],0,0.0,0.0,0.0
7558,EU,Europe,LUX,Luxembourg,1996,Female,Age75_79,[75-79],0,0.0,0.0,0.0
7559,EU,Europe,LUX,Luxembourg,1996,Female,Age85_over,[85+],2,0.29027576,0.0,44.44444444
7560,EU,Europe,LUX,Luxembourg,1997,Female,Age85_over,[85+],0,0.0,0.0,0.0
7561,EU,Europe,LUX,Luxembourg,1998,Female,Age85_over,[85+],1,0.14326648,0.0,20.50440845
7562,EU,Europe,LUX,Luxembourg,2001,Female,Age75_79,[75-79],2,0.74074074,0.0,25.5330014
7563,EU,Europe,LUX,Luxembourg,2001,Female,Age85_over,[85+],1,0.14367816,0.0,21.74858634
7564,EU,Europe,LUX,Luxembourg,2004,Female,Age75_79,[75-79],1,0.39370079,0.0,12.12268154
7565,EU,Europe,LUX,Luxembourg,2005,Female,Age80_84,[80-84],1,0.26737968,0.0,16.29726206
7566,EU,Europe,LUX,Luxembourg,2006,Female,Age85_over,[85+],0,0.0,0.0,0.0
7567,EU,Europe,LUX,Luxembourg,2008,Female,Age80_84,[80-84],0,0.0,0.0,0.0
7568,EU,Europe,LUX,Luxembourg,2009,Female,Age85_over,[85+],0,0.0,0.0,0.0
7569,EU,Europe,LUX,Luxembourg,2012,Female,Age75_79,[75-79],1,0.48543689,0.0,12.15214485
7570,EU,Europe,LUX,Luxembourg,2012,Female,Age85_over,[85+],0,0.0,0.0,0.0
7571,EU,Europe,MDA,Republic of Moldova,1999,Female,Age75_79,[75-79],7,0.20618557,0.0,16.5347821
7572,EU,Europe,MDA,Republic of Moldova,1999,Female,Age80_84,[80-84],5,0.21312873,0.0,29.41176471
7573,EU,Europe,MDA,Republic of Moldova,2000,Female,Age75_79,[75-79],3,0.08210181,0.0,6.8262492
7574,EU,Europe,MDA,Republic of Moldova,2000,Female,Age80_84,[80-84],2,0.08960573,0.0,11.52737752
7575,EU,Europe,MDA,Republic of Moldova,2000,Female,Age85_over,[85+],1,0.03489184,0.0,8.60511144
7576,EU,Europe,MDA,Republic of Moldova,2001,Female,Age85_over,[85+],2,0.07830854,0.0,18.16365453
7577,EU,Europe,MDA,Republic of Moldova,2007,Female,Age75_79,[75-79],2,0.0536193,0.0,4.0402408
7578,EU,Europe,MDA,Republic of Moldova,2007,Female,Age80_84,[80-84],3,0.08713331,0.0,10.26694045
7579,EU,Europe,MDA,Republic of Moldova,2007,Female,Age85_over,[85+],1,0.03531073,0.0,6.77460877
7580,EU,Europe,MDA,Republic of Moldova,2008,Female,Age80_84,[80-84],2,0.05966587,0.0,6.69859664
7581,EU,Europe,MDA,Republic of Moldova,2008,Female,Age85_over,[85+],2,0.06877579,0.0,12.67587781
7582,EU,Europe,MDA,Republic of Moldova,2014,Female,Age75_79,[75-79],5,0.15299878,0.0,10.28743082
7583,EU,Europe,MNE,Montenegro,2009,Female,Age75_79,[75-79],2,0.38314176,0.0,20.2122284
7584,EU,Europe,MNE,Montenegro,2009,Female,Age80_84,[80-84],2,0.3257329,0.0,34.96503497
7585,EU,Europe,NLD,Netherlands,1953,Female,Age80_84,[80-84],6,0.11359334,0.0,13.92111369
7586,EU,Europe,NLD,Netherlands,1953,Female,Age85_over,[85+],5,0.11358473,0.0,24.75247525
7587,EU,Europe,NLD,Netherlands,1954,Female,Age75_79,[75-79],17,0.27392846,0.0,19.34015927
7588,EU,Europe,NLD,Netherlands,1954,Female,Age80_84,[80-84],4,0.07300602,0.0,8.8691796
7589,EU,Europe,NLD,Netherlands,1958,Female,Age75_79,[75-79],12,0.18031555,0.0,12.19512195
7590,EU,Europe,NLD,Netherlands,1958,Female,Age80_84,[80-84],11,0.17741935,0.0,20.59925094
7591,EU,Europe,NLD,Netherlands,1958,Female,Age85_over,[85+],0,0.0,0.0,0.0
7592,EU,Europe,NLD,Netherlands,1959,Female,Age75_79,[75-79],15,0.22751403,0.0,14.79289941
7593,EU,Europe,PRT,Portugal,1956,Female,Age80_84,[80-84],2,0.03011595,0.0,5.4200542
7594,EU,Europe,PRT,Portugal,1958,Female,Age75_79,[75-79],4,0.07080899,0.0,5.9435364
7595,EU,Europe,PRT,Portugal,1958,Female,Age85_over,[85+],2,0.04055972,0.0,9.04977376
7596,EU,Europe,PRT,Portugal,1960,Female,Age80_84,[80-84],2,0.03260515,0.0,4.4345898
7597,EU,Europe,PRT,Portugal,1961,Female,Age75_79,[75-79],12,0.19150974,0.0,14.47527141
7598,EU,Europe,PRT,Portugal,1962,Female,Age85_over,[85+],0,0.0,0.0,0.0
7599,EU,Europe,PRT,Portugal,1963,Female,Age80_84,[80-84],3,0.04654049,0.0,6.47948164
7600,EU,Europe,PRT,Portugal,1965,Female,Age75_79,[75-79],9,0.13290018,0.0,10.22727273
7601,EU,Europe,PRT,Portugal,1965,Female,Age85_over,[85+],9,0.14209031,0.0,31.14186851
7602,EU,Europe,PRT,Portugal,1967,Female,Age80_84,[80-84],3,0.04413712,0.0,6.27615063
7603,EU,Europe,PRT,Portugal,1968,Female,Age75_79,[75-79],11,0.155962,0.0,12.38738739
7604,EU,Europe,PRT,Portugal,1970,Female,Age80_84,[80-84],6,0.08404538,0.0,11.0701107
7605,EU,Europe,PRT,Portugal,1971,Female,Age80_84,[80-84],5,0.06478362,0.0,9.31098696
7606,EU,Europe,PRT,Portugal,1972,Female,Age80_84,[80-84],5,0.06965729,0.0,9.38086304
7607,EU,Europe,PRT,Portugal,1975,Female,Age85_over,[85+],6,0.0747105,0.0,19.35483871
7608,EU,Europe,PRT,Portugal,1976,Female,Age75_79,[75-79],15,0.18052714,0.0,14.08450704
7609,EU,Europe,PRT,Portugal,1976,Female,Age85_over,[85+],3,0.03461405,0.0,9.49367089
7610,EU,Europe,PRT,Portugal,1977,Female,Age75_79,[75-79],17,0.22274633,0.0,15.85820896
7611,EU,Europe,PRT,Portugal,1977,Female,Age85_over,[85+],3,0.0370874,0.0,9.4637224
7612,EU,Europe,PRT,Portugal,1978,Female,Age75_79,[75-79],14,0.17266897,0.0,12.9990715
7613,EU,Europe,PRT,Portugal,1980,Female,Age85_over,[85+],2,0.02274537,0.0,5.57103064
7614,EU,Europe,PRT,Portugal,1982,Female,Age75_79,[75-79],20,0.24891101,0.0,14.17434444
7615,EU,Europe,PRT,Portugal,1982,Female,Age85_over,[85+],2,0.02301231,0.0,4.80769231
7616,EU,Europe,LUX,Luxembourg,2013,Female,Age80_84,[80-84],0,0.0,0.0,0.0
7617,AS,Asia,MDV,Maldives,2000,Female,Age75_79,[75-79],0,0.0,0.0,0.0
7618,AS,Asia,MDV,Maldives,2000,Female,Age85_over,[85+],0,0.0,0.0,0.0
7619,AS,Asia,MDV,Maldives,2003,Female,Age75_79,[75-79],0,0.0,0.0,0.0
7620,AS,Asia,MDV,Maldives,2004,Female,Age80_84,[80-84],0,0.0,0.0,0.0
7621,AS,Asia,MDV,Maldives,2007,Female,Age75_79,[75-79],0,0.0,0.0,0.0
7622,AS,Asia,MDV,Maldives,2008,Female,Age80_84,[80-84],0,0.0,0.0,0.0
7623,AS,Asia,MDV,Maldives,2010,Female,Age85_over,[85+],0,0.0,0.0,0.0
7624,AS,Asia,MDV,Maldives,2011,Female,Age80_84,[80-84],0,0.0,0.0,0.0
7625,AS,Asia,MDV,Maldives,2012,Female,Age75_79,[75-79],0,0.0,0.0,0.0
7626,AS,Asia,MDV,Maldives,2012,Female,Age85_over,[85+],0,0.0,0.0,0.0
7627,EU,Europe,MLT,Malta,1967,Female,Age80_84,[80-84],0,0.0,0.0,0.0
7628,EU,Europe,MLT,Malta,1968,Female,Age80_84,[80-84],0,0.0,0.0,0.0
7629,EU,Europe,MLT,Malta,1969,Female,Age80_84,[80-84],0,0.0,0.0,0.0
7630,EU,Europe,MLT,Malta,1972,Female,Age85_over,[85+],0,0.0,0.0,0.0
7631,EU,Europe,MLT,Malta,1973,Female,Age85_over,[85+],0,0.0,0.0,0.0
7632,EU,Europe,MLT,Malta,1974,Female,Age75_79,[75-79],0,0.0,0.0,0.0
7633,EU,Europe,MLT,Malta,1974,Female,Age85_over,[85+],0,0.0,0.0,0.0
7634,EU,Europe,MLT,Malta,1975,Female,Age75_79,[75-79],0,0.0,0.0,0.0
7635,EU,Europe,MLT,Malta,1978,Female,Age80_84,[80-84],0,0.0,0.0,0.0
7636,EU,Europe,MLT,Malta,1979,Female,Age75_79,[75-79],0,0.0,0.0,0.0
7637,EU,Europe,MLT,Malta,1979,Female,Age85_over,[85+],0,0.0,0.0,0.0
7638,EU,Europe,MLT,Malta,1981,Female,Age80_84,[80-84],0,0.0,0.0,0.0
7639,EU,Europe,NLD,Netherlands,1963,Female,Age75_79,[75-79],14,0.19199122,0.0,12.11072664
7640,EU,Europe,NLD,Netherlands,1963,Female,Age80_84,[80-84],6,0.08410429,0.0,9.40438871
7641,EU,Europe,NLD,Netherlands,1963,Female,Age85_over,[85+],3,0.04373178,0.0,9.14634146
7642,EU,Europe,NLD,Netherlands,1968,Female,Age75_79,[75-79],21,0.26748185,0.0,15.57863502
7643,EU,Europe,NLD,Netherlands,1968,Female,Age80_84,[80-84],6,0.07527286,0.0,7.73195876
7644,EU,Europe,NLD,Netherlands,1968,Female,Age85_over,[85+],7,0.0818905,0.0,16.54846336
7645,EU,Europe,NLD,Netherlands,1969,Female,Age75_79,[75-79],16,0.19920319,0.0,11.43674053
7646,EU,Europe,NLD,Netherlands,1969,Female,Age80_84,[80-84],9,0.10825114,0.0,11.19402985
7647,EU,Europe,NLD,Netherlands,1969,Female,Age85_over,[85+],4,0.04596116,0.0,9.04977376
7648,EU,Europe,NLD,Netherlands,1974,Female,Age75_79,[75-79],23,0.27828191,0.0,14.02439024
7649,EU,Europe,NLD,Netherlands,1974,Female,Age80_84,[80-84],16,0.18085227,0.0,16.66666667
7650,EU,Europe,NLD,Netherlands,1974,Female,Age85_over,[85+],6,0.059577,0.0,10.81081081
7651,EU,Europe,NLD,Netherlands,1976,Female,Age75_79,[75-79],33,0.37909248,0.0,19.02017291
7652,EU,Europe,NLD,Netherlands,1981,Female,Age75_79,[75-79],35,0.4002287,0.0,17.20747296
7653,EU,Europe,NLD,Netherlands,1981,Female,Age80_84,[80-84],21,0.21602716,0.0,16.43192488
7654,EU,Europe,NLD,Netherlands,1981,Female,Age85_over,[85+],10,0.07390983,0.0,11.70960187
7655,EU,Europe,NLD,Netherlands,1984,Female,Age75_79,[75-79],31,0.34371882,0.0,14.23324151
7656,EU,Europe,NLD,Netherlands,1984,Female,Age80_84,[80-84],20,0.18855473,0.0,13.93728223
7657,EU,Europe,NLD,Netherlands,1984,Female,Age85_over,[85+],16,0.10245902,0.0,16.16161616
7658,EU,Europe,NLD,Netherlands,1987,Female,Age85_over,[85+],7,0.03963087,0.0,6.11888112
7659,EU,Europe,NLD,Netherlands,1989,Female,Age75_79,[75-79],25,0.27319419,0.0,10.67008109
7660,EU,Europe,NLD,Netherlands,1989,Female,Age80_84,[80-84],20,0.16886187,0.0,12.03369434
7661,EU,Europe,PRT,Portugal,1983,Female,Age75_79,[75-79],12,0.14587892,0.0,8.31600832
7662,EU,Europe,PRT,Portugal,1983,Female,Age85_over,[85+],3,0.03079134,0.0,7.0754717
7663,EU,Europe,PRT,Portugal,1985,Female,Age80_84,[80-84],10,0.10954102,0.0,11.10050396
7664,EU,Europe,PRT,Portugal,1987,Female,Age75_79,[75-79],27,0.34009321,0.0,16.7676868
7665,EU,Europe,PRT,Portugal,1987,Female,Age85_over,[85+],6,0.05609049,0.0,11.66725003
7666,EU,Europe,PRT,Portugal,1988,Female,Age75_79,[75-79],18,0.2185527,0.0,11.01543998
7667,EU,Europe,PRT,Portugal,1988,Female,Age85_over,[85+],5,0.04311088,0.0,9.01810836
7668,EU,Europe,PRT,Portugal,1989,Female,Age75_79,[75-79],30,0.3742515,0.0,18.14190599
7669,EU,Europe,PRT,Portugal,1991,Female,Age80_84,[80-84],14,0.13376648,0.0,12.84651171
7670,EU,Europe,PRT,Portugal,1992,Female,Age80_84,[80-84],17,0.16950843,0.0,15.02111793
7671,EU,Europe,PRT,Portugal,1993,Female,Age80_84,[80-84],8,0.07566443,0.0,6.80735194
7672,EU,Europe,PRT,Portugal,1995,Female,Age85_over,[85+],8,0.05202914,0.0,10.28661069
7673,EU,Europe,PRT,Portugal,1996,Female,Age85_over,[85+],15,0.09155832,0.0,18.16992514
7674,EU,Europe,PRT,Portugal,1997,Female,Age75_79,[75-79],9,0.12310217,0.0,5.11738718
7675,EU,Europe,PRT,Portugal,1997,Female,Age85_over,[85+],8,0.04919747,0.0,9.14798001
7676,EU,Europe,PRT,Portugal,1998,Female,Age75_79,[75-79],15,0.19812442,0.0,8.13224108
7677,EU,Europe,PRT,Portugal,2003,Female,Age80_84,[80-84],20,0.19377967,0.0,14.24887078
7678,EU,Europe,PRT,Portugal,2007,Female,Age75_79,[75-79],35,0.4889634,0.0,15.00130726
7679,EU,Europe,PRT,Portugal,2007,Female,Age85_over,[85+],14,0.0705574,0.0,11.12081976
7680,EU,Europe,PRT,Portugal,2010,Female,Age75_79,[75-79],25,0.36818851,0.0,10.02578632
7681,EU,Europe,PRT,Portugal,2010,Female,Age85_over,[85+],17,0.07604903,0.0,11.6004531
7682,EU,Europe,PRT,Portugal,2011,Female,Age85_over,[85+],9,0.04085709,0.0,5.71316122
7683,EU,Europe,PRT,Portugal,2014,Female,Age80_84,[80-84],22,0.22121669,0.0,10.84026864
7684,EU,Europe,NLD,Netherlands,1989,Female,Age85_over,[85+],12,0.05843397,0.0,9.54653938
